,Cust_id,Age,Annual_Income_Lacs,Twitter User,Number of Vehicles,Gender,Married,Daily hours of work,Affluent_Lifestyle,No of Dependents,Urban_residence,Social,Outstation_Travel_last_year,Values
8361,8745,63,22.2,0,3,0,1,5,1,3,0,1,3,1
8362,2364,63,22.7,0,3,0,1,5,0,7,0,1,10,1
8363,2438,63,22.7,0,5,0,1,5,0,4,0,1,10,1
8364,8756,63,22.9,0,2,0,1,7,1,1,0,1,2,1
8365,1818,63,23.5,0,2,0,1,8,0,8,0,1,0,1
8366,943,63,23.6,0,3,0,1,6,0,2,0,1,3,1
8367,4856,63,23.7,0,4,0,1,5,0,7,0,1,9,1
8368,3150,63,23.7,0,3,0,1,8,0,3,0,1,4,1
8369,9474,63,23.9,0,1,0,1,7,1,3,0,1,6,1
8370,4198,63,24.0,0,4,0,1,6,0,6,0,1,0,1
8371,1708,63,24.1,0,4,0,1,8,0,1,0,1,0,1
8372,8012,63,24.4,0,3,0,1,8,1,2,0,1,0,1
8373,1876,63,24.4,0,3,0,1,5,0,4,0,1,6,1
8374,9847,63,24.6,0,4,0,1,5,1,7,0,1,1,1
8375,9912,63,24.7,0,5,0,1,7,1,2,0,1,5,1
8376,3970,63,25.0,0,3,0,1,8,0,5,0,1,2,1
8377,3789,63,25.1,0,4,0,1,8,0,2,0,1,1,1
8378,2174,63,25.3,0,2,0,1,7,0,8,0,1,5,1
8379,3159,63,25.3,0,3,0,1,8,0,8,0,1,3,1
8380,10416,63,25.4,0,4,0,1,7,1,6,0,1,3,1
8381,4352,63,25.9,0,3,0,1,8,0,8,0,1,8,1
8382,6317,63,26.4,0,5,0,1,6,1,8,0,1,3,1
8383,8341,63,26.6,0,2,0,1,5,1,4,0,1,1,1
8384,4422,63,27.0,0,3,0,1,6,0,7,0,1,0,1
8385,1903,63,27.1,0,5,0,1,5,0,4,0,1,2,1
8386,7553,63,27.3,0,5,0,1,8,1,1,0,1,1,1
8387,9605,63,27.4,0,5,0,1,8,1,5,0,1,0,1
8388,3180,63,27.5,0,5,0,1,7,0,1,0,1,5,1
8389,4604,63,27.7,0,2,0,1,7,0,1,0,1,10,1
8390,8612,63,28.0,0,4,0,1,7,1,7,0,1,3,1
8391,5586,63,28.0,0,1,0,1,5,1,6,0,1,9,1
8392,10138,63,28.1,0,1,0,1,7,1,3,0,1,10,1
8393,6302,63,28.2,0,1,0,1,6,1,5,0,1,8,1
8394,10142,63,28.3,0,2,0,1,5,1,5,0,1,8,1
8395,5170,63,29.0,0,5,0,1,8,0,3,0,1,7,1
8396,8010,63,29.3,0,1,0,1,8,1,1,0,1,5,1
8397,3102,63,29.8,0,1,0,1,8,0,4,0,1,8,1
8398,9554,64,0.3,0,2,0,1,8,1,8,0,1,2,1
8399,10342,64,0.7,0,2,0,1,5,1,6,0,1,0,1
8400,7963,64,0.9,0,3,0,1,8,1,3,0,1,1,1
8401,1994,64,0.9,0,5,0,1,7,0,7,0,1,5,1
8402,3824,64,1.8,0,5,0,1,7,0,1,0,1,5,1
8403,4024,64,2.1,0,3,0,1,7,0,4,0,1,1,1
8404,291,64,2.5,0,1,0,1,8,0,3,0,1,3,1
8405,6445,64,2.5,0,2,0,1,8,1,2,0,1,4,1
8406,3708,64,2.7,0,1,0,1,5,0,6,0,1,4,1
8407,2900,64,2.8,0,2,0,1,5,0,2,0,1,5,1
8408,10591,64,2.8,0,3,0,1,7,1,2,0,1,4,1
8409,730,64,3.0,0,3,0,1,6,0,3,0,1,1,1
8410,9820,64,4.0,0,1,0,1,8,1,6,0,1,8,1
8411,2074,64,5.0,0,2,0,1,7,0,3,0,1,6,1
8412,7866,64,5.1,0,3,0,1,7,1,3,0,1,4,1
8413,5012,64,5.1,0,1,0,1,8,0,2,0,1,2,1
8414,3448,64,5.2,0,2,0,1,5,0,5,0,1,10,1
8415,7586,64,5.5,0,2,0,1,7,1,5,0,1,3,1
8416,7504,64,5.7,0,5,0,1,6,1,2,0,1,3,1
8417,8078,64,6.0,0,5,0,1,8,1,2,0,1,8,1
8418,5254,64,6.2,0,2,0,1,7,0,3,0,1,0,1
8419,4410,64,6.3,0,1,0,1,6,0,7,0,1,5,1
8420,7260,64,6.7,0,3,0,1,5,1,6,0,1,8,1
8421,10114,64,6.7,0,1,0,1,6,1,3,0,1,8,1
8422,5354,64,6.8,0,4,0,1,6,0,8,0,1,3,1
8423,10834,64,6.8,0,4,0,1,8,1,3,0,1,1,1
8424,4540,64,6.9,0,3,0,1,5,0,2,0,1,5,1
8425,2109,64,7.3,0,1,0,1,8,0,7,0,1,3,1
8426,158,64,7.4,0,2,0,1,8,0,7,0,1,1,1
8427,608,64,7.7,0,1,0,1,6,0,1,0,1,8,1
8428,10462,64,8.5,0,1,0,1,5,1,7,0,1,8,1
8429,2216,64,8.5,0,3,0,1,8,0,3,0,1,8,1
8430,9131,64,8.6,0,1,0,1,5,1,4,0,1,0,1
8431,9802,64,8.8,0,3,0,1,8,1,6,0,1,4,1
8432,3296,64,8.9,0,2,0,1,7,0,4,0,1,7,1
8433,5998,64,9.2,0,2,0,1,6,1,7,0,1,8,1
8434,8690,64,9.2,0,3,0,1,7,1,3,0,1,10,1
8435,5733,64,9.4,0,2,0,1,7,1,5,0,1,1,1
8436,9794,64,9.5,0,2,0,1,6,1,8,0,1,7,1
8437,109,64,9.5,0,5,0,1,8,0,3,0,1,2,1
8438,2640,64,9.6,0,5,0,1,8,0,3,0,1,4,1
8439,4821,64,9.8,0,5,0,1,8,0,4,0,1,1,1
8440,1549,64,10.3,0,2,0,1,6,0,6,0,1,3,1
8441,6790,64,10.5,0,4,0,1,7,1,5,0,1,8,1
8442,2092,64,10.9,0,3,0,1,7,0,4,0,1,0,1
8443,4278,64,11.1,0,4,0,1,5,0,3,0,1,1,1
8444,10116,64,11.2,0,4,0,1,5,1,2,0,1,0,1
8445,2182,64,11.6,0,5,0,1,8,0,3,0,1,9,1
8446,3884,64,11.8,0,4,0,1,7,0,8,0,1,3,1
8447,1497,64,12.2,0,4,0,1,5,0,2,0,1,1,1
8448,8824,64,12.3,0,2,0,1,7,1,3,0,1,4,1
8449,7678,64,12.4,0,5,0,1,7,1,4,0,1,2,1
8450,7530,64,12.6,0,4,0,1,7,1,7,0,1,5,1
8451,3423,64,12.8,0,1,0,1,6,0,1,0,1,2,1
8452,5797,64,12.9,0,1,0,1,6,1,2,0,1,2,1
8453,4999,64,13.4,0,1,0,1,6,0,8,0,1,0,1
8454,2624,64,13.6,0,4,0,1,6,0,3,0,1,9,1
8455,7064,64,14.8,0,3,0,1,5,1,2,0,1,0,1
8456,196,64,14.9,0,2,0,1,5,0,8,0,1,7,1
8457,5550,64,15.1,0,1,0,1,8,1,6,0,1,8,1
8458,5083,64,15.3,0,1,0,1,8,0,3,0,1,1,1
8459,2178,64,15.5,0,4,0,1,7,0,4,0,1,5,1
8460,5682,64,15.6,0,5,0,1,7,1,3,0,1,3,1
8461,5918,64,16.3,0,4,0,1,7,1,5,0,1,5,1
8462,8576,64,16.4,0,2,0,1,8,1,4,0,1,9,1
8463,5658,64,17.4,0,2,0,1,6,1,1,0,1,8,1
8464,4716,64,17.5,0,5,0,1,5,0,1,0,1,2,1
8465,9967,64,18.2,0,3,0,1,7,1,3,0,1,2,1
8466,6694,64,18.6,0,3,0,1,5,1,3,0,1,7,1
8467,9681,64,18.7,0,1,0,1,7,1,6,0,1,4,1
8468,6000,64,18.7,0,5,0,1,6,1,3,0,1,10,1
8469,3203,64,18.8,0,3,0,1,6,0,1,0,1,4,1
8470,4830,64,18.9,0,5,0,1,6,0,5,0,1,5,1
8471,3064,64,19.0,0,1,0,1,8,0,1,0,1,6,1
8472,418,64,19.0,0,5,0,1,5,0,2,0,1,0,1
8473,7897,64,19.3,0,3,0,1,7,1,7,0,1,2,1
8474,8980,64,19.5,0,1,0,1,5,1,7,0,1,6,1
8475,6686,64,20.0,0,4,0,1,5,1,6,0,1,5,1
8476,9740,64,20.3,0,3,0,1,8,1,1,0,1,10,1
8477,9264,64,20.4,0,5,0,1,7,1,1,0,1,2,1
8478,9230,64,20.8,0,4,0,1,8,1,4,0,1,10,1
8479,6972,64,20.9,0,4,0,1,6,1,4,0,1,8,1
8480,6962,64,21.1,0,3,0,1,8,1,6,0,1,8,1
8481,6120,64,21.5,0,4,0,1,5,1,2,0,1,4,1
8482,3424,64,21.5,0,5,0,1,7,0,7,0,1,2,1
8483,1288,64,22.3,0,5,0,1,6,0,2,0,1,7,1
8484,266,64,22.4,0,2,0,1,5,0,4,0,1,0,1
8485,4585,64,23.0,0,1,0,1,8,0,3,0,1,0,1
8486,7702,64,23.1,0,1,0,1,6,1,6,0,1,3,1
8487,4828,64,23.1,0,2,0,1,8,0,8,0,1,4,1
8488,9879,64,23.8,0,1,0,1,8,1,6,0,1,2,1
8489,9258,64,23.9,0,2,0,1,7,1,3,0,1,1,1
8490,3676,64,24.6,0,4,0,1,5,0,4,0,1,1,1
8491,9580,64,24.8,0,2,0,1,7,1,1,0,1,8,1
8492,2763,64,25.1,0,3,0,1,6,0,5,0,1,2,1
8493,2010,64,25.3,0,4,0,1,7,0,7,0,1,1,1
8494,3582,64,25.6,0,3,0,1,5,0,7,0,1,2,1
8495,1478,64,26.1,0,3,0,1,8,0,1,0,1,4,1
8496,2782,64,26.1,0,1,0,1,7,0,5,0,1,10,1
8497,4102,64,26.4,0,5,0,1,7,0,5,0,1,6,1
8498,2621,64,26.4,0,3,0,1,6,0,1,0,1,2,1
8499,4576,64,26.8,0,2,0,1,7,0,1,0,1,6,1
8500,2437,64,26.8,0,1,0,1,8,0,6,0,1,3,1
8501,8430,64,26.9,0,3,0,1,6,1,2,0,1,5,1
8502,7463,64,27.2,0,5,0,1,8,1,8,0,1,3,1
8503,5821,64,27.3,0,4,0,1,6,1,6,0,1,4,1
8504,772,64,27.4,0,5,0,1,8,0,7,0,1,8,1
8505,3162,64,27.7,0,3,0,1,7,0,5,0,1,6,1
8506,3682,64,28.1,0,3,0,1,6,0,8,0,1,8,1
8507,2468,64,28.1,0,1,0,1,6,0,3,0,1,9,1
8508,6440,64,28.4,0,5,0,1,7,1,7,0,1,3,1
8509,6650,64,28.4,0,4,0,1,6,1,1,0,1,3,1
8510,6179,64,28.5,0,2,0,1,5,1,6,0,1,0,1
8511,4878,64,28.6,0,4,0,1,8,0,2,0,1,7,1
8512,9713,64,28.7,0,3,0,1,8,1,3,0,1,0,1
8513,1764,64,29.0,0,4,0,1,5,0,3,0,1,8,1
8514,9481,64,29.1,0,1,0,1,7,1,1,0,1,4,1
8515,4659,64,29.3,0,3,0,1,7,0,5,0,1,2,1
8516,1208,64,29.9,0,4,0,1,7,0,2,0,1,5,1
8517,9003,65,0.4,0,3,0,1,6,1,4,0,1,4,1
8518,10210,65,0.9,0,2,0,1,6,1,1,0,1,1,1
8519,10566,65,0.9,0,5,0,1,7,1,2,0,1,7,1
8520,83,65,1.3,0,3,0,1,7,0,3,0,1,1,1
8521,2047,65,1.3,0,1,0,1,5,0,5,0,1,4,1
8522,3062,65,1.4,0,2,0,1,6,0,8,0,1,7,1
8523,448,65,1.5,0,3,0,1,8,0,4,0,1,1,1
8524,1874,65,2.1,0,3,0,1,8,0,5,0,1,3,1
8525,1652,65,2.7,0,2,0,1,6,0,5,0,1,8,1
8526,330,65,3.1,0,1,0,1,8,0,7,0,1,4,1
8527,6906,65,3.5,0,1,0,1,5,1,3,0,1,6,1
8528,7022,65,4.6,0,1,0,1,6,1,7,0,1,8,1
8529,836,65,4.7,0,1,0,1,7,0,7,0,1,9,1
8530,9808,65,4.9,0,1,0,1,6,1,2,0,1,0,1
8531,1717,65,4.9,0,5,0,1,8,0,1,0,1,3,1
8532,7597,65,5.2,0,3,0,1,8,1,7,0,1,1,1
8533,4126,65,5.5,0,5,0,1,6,0,8,0,1,6,1
8534,3664,65,5.7,0,4,0,1,5,0,3,0,1,5,1
8535,8487,65,7.3,0,4,0,1,5,1,3,0,1,4,1
8536,7208,65,7.7,0,1,0,1,6,1,5,0,1,1,1
8537,2043,65,8.0,0,1,0,1,7,0,7,0,1,4,1
8538,6576,65,8.6,0,4,0,1,6,1,4,0,1,5,1
8539,1466,65,8.6,0,5,0,1,7,0,1,0,1,1,1
8540,7964,65,9.3,0,1,0,1,7,1,4,0,1,9,1
8541,550,65,9.3,0,2,0,1,5,0,6,0,1,5,1
8542,3623,65,9.5,0,4,0,1,8,0,6,0,1,0,1
8543,2239,65,9.6,0,4,0,1,6,0,8,0,1,1,1
8544,5986,65,9.6,0,5,0,1,8,1,1,0,1,4,1
8545,9234,65,10.0,0,5,0,1,5,1,7,0,1,10,1
8546,7141,65,10.7,0,3,0,1,8,1,2,0,1,2,1
8547,8003,65,11.1,0,2,0,1,7,1,1,0,1,4,1
8548,10072,65,11.2,0,1,0,1,8,1,4,0,1,9,1
8549,1293,65,11.4,0,2,0,1,6,0,2,0,1,2,1
8550,9714,65,12.0,0,3,0,1,8,1,4,0,1,10,1
8551,3069,65,12.7,0,4,0,1,7,0,8,0,1,0,1
8552,2315,65,13.2,0,4,0,1,8,0,6,0,1,4,1
8553,6154,65,13.4,0,1,0,1,8,1,1,0,1,0,1
8554,1796,65,13.5,0,5,0,1,5,0,8,0,1,8,1
8555,9682,65,14.1,0,1,0,1,7,1,5,0,1,5,1
8556,1460,65,15.0,0,4,0,1,5,0,7,0,1,5,1
8557,9388,65,15.2,0,3,0,1,8,1,6,0,1,3,1
8558,6078,65,16.0,0,3,0,1,5,1,1,0,1,5,1
8559,8396,65,16.1,0,1,0,1,7,1,4,0,1,2,1
8560,5121,65,16.4,0,4,0,1,5,0,8,0,1,2,1
8561,10356,65,16.5,0,1,0,1,8,1,4,0,1,8,1
8562,9224,65,16.8,0,2,0,1,5,1,1,0,1,6,1
8563,10524,65,17.5,0,3,0,1,5,1,5,0,1,7,1
8564,8062,65,17.8,0,2,0,1,6,1,3,0,1,5,1
8565,7190,65,17.9,0,4,0,1,6,1,8,0,1,10,1
8566,2703,65,18.1,0,1,0,1,8,0,7,0,1,3,1
8567,6516,65,18.3,0,1,0,1,8,1,1,0,1,9,1
8568,2176,65,18.6,0,1,0,1,6,0,6,0,1,8,1
8569,8954,65,18.6,0,2,0,1,5,1,6,0,1,10,1
8570,4210,65,18.8,0,5,0,1,6,0,5,0,1,9,1
8571,8288,65,19.2,0,3,0,1,6,1,3,0,1,10,1
8572,9729,65,19.4,0,1,0,1,7,1,2,0,1,1,1
8573,6417,65,20.2,0,1,0,1,7,1,4,0,1,0,1
8574,4886,65,20.2,0,3,0,1,6,0,1,0,1,2,1
8575,5966,65,20.3,0,1,0,1,6,1,3,0,1,6,1
8576,7723,65,20.9,0,4,0,1,7,1,2,0,1,0,1
8577,1254,65,20.9,0,5,0,1,8,0,2,0,1,1,1
8578,9757,65,21.1,0,1,0,1,7,1,2,0,1,4,1
8579,4868,65,21.5,0,1,0,1,5,0,5,0,1,9,1
8580,8378,65,21.7,0,4,0,1,6,1,5,0,1,1,1
8581,9600,65,22.4,0,5,0,1,6,1,8,0,1,7,1
8582,806,65,22.5,0,1,0,1,5,0,1,0,1,5,1
8583,4785,65,22.8,0,2,0,1,8,0,2,0,1,3,1
8584,5272,65,22.9,0,5,0,1,8,0,1,0,1,7,1
8585,8277,65,23.0,0,3,0,1,7,1,2,0,1,3,1
8586,7966,65,23.2,0,3,0,1,5,1,7,0,1,0,1
8587,1735,65,24.0,0,2,0,1,8,0,5,0,1,1,1
8588,3908,65,24.7,0,2,0,1,7,0,8,0,1,6,1
8589,2015,65,25.7,0,1,0,1,5,0,4,0,1,0,1
8590,6014,65,25.8,0,5,0,1,5,1,3,0,1,10,1
8591,7570,65,26.1,0,3,0,1,5,1,1,0,1,9,1
8592,1206,65,26.3,0,1,0,1,7,0,6,0,1,4,1
8593,3190,65,26.7,0,1,0,1,7,0,6,0,1,10,1
8594,10534,65,26.8,0,5,0,1,7,1,4,0,1,10,1
8595,9487,65,26.8,0,3,0,1,5,1,6,0,1,4,1
8596,6994,65,26.9,0,3,0,1,8,1,5,0,1,0,1
8597,10078,65,27.4,0,2,0,1,8,1,3,0,1,9,1
8598,470,65,27.9,0,5,0,1,5,0,4,0,1,1,1
8599,818,65,28.0,0,4,0,1,7,0,7,0,1,5,1
8600,3157,65,28.1,0,3,0,1,5,0,3,0,1,1,1
8601,9395,65,28.2,0,4,0,1,6,1,7,0,1,4,1
8602,9838,65,28.7,0,5,0,1,5,1,6,0,1,7,1
8603,2664,65,28.8,0,3,0,1,6,0,4,0,1,9,1
8604,480,65,29.1,0,4,0,1,6,0,3,0,1,9,1
8605,3368,65,29.5,0,3,0,1,5,0,2,0,1,4,1
8606,10610,65,29.7,0,3,0,1,6,1,6,0,1,9,1
8607,4242,66,0.4,0,1,0,1,6,0,5,0,1,5,1
8608,8828,66,0.6,0,4,0,1,6,1,6,0,1,8,1
8609,8645,66,1.3,0,5,0,1,8,1,1,0,1,3,1
8610,510,66,1.9,0,1,0,1,6,0,2,0,1,1,1
8611,6903,66,2.5,0,5,0,1,5,1,7,0,1,3,1
8612,666,66,2.8,0,5,0,1,8,0,2,0,1,7,1
8613,7196,66,3.5,0,5,0,1,5,1,2,0,1,1,1
8614,2157,66,3.6,0,3,0,1,7,0,5,0,1,0,1
8615,9377,66,3.6,0,5,0,1,7,1,4,0,1,4,1
8616,166,66,3.7,0,5,0,1,6,0,7,0,1,3,1
8617,6850,66,3.9,0,4,0,1,6,1,1,0,1,7,1
8618,8800,66,4.3,0,1,0,1,8,1,5,0,1,3,1
8619,8304,66,4.3,0,3,0,1,6,1,4,0,1,2,1
8620,842,66,4.4,0,1,0,1,8,0,7,0,1,7,1
8621,4548,66,4.8,0,5,0,1,6,0,5,0,1,6,1
8622,3756,66,5.0,0,3,0,1,7,0,4,0,1,1,1
8623,10470,66,5.5,0,5,0,1,5,1,4,0,1,4,1
8624,6540,66,6.1,0,5,0,1,5,1,8,0,1,9,1
8625,2350,66,6.6,0,5,0,1,6,0,3,0,1,2,1
8626,10351,66,6.8,0,3,0,1,7,1,1,0,1,1,1
8627,4236,66,7.4,0,1,0,1,6,0,8,0,1,0,1
8628,1638,66,8.2,0,3,0,1,7,0,4,0,1,2,1
8629,6662,66,8.3,0,1,0,1,7,1,4,0,1,8,1
8630,6637,66,8.6,0,4,0,1,8,1,6,0,1,3,1
8631,10131,66,8.7,0,4,0,1,7,1,2,0,1,2,1
8632,9588,66,8.7,0,4,0,1,5,1,2,0,1,1,1
8633,3714,66,8.8,0,2,0,1,8,0,2,0,1,8,1
8634,9484,66,8.8,0,3,0,1,8,1,6,0,1,2,1
8635,7904,66,8.9,0,5,0,1,5,1,5,0,1,9,1
8636,3149,66,9.3,0,2,0,1,5,0,3,0,1,2,1
8637,870,66,9.4,0,1,0,1,8,0,2,0,1,7,1
8638,7641,66,9.6,0,3,0,1,7,1,7,0,1,3,1
8639,8912,66,9.8,0,1,0,1,7,1,4,0,1,5,1
8640,2112,66,9.9,0,3,0,1,8,0,4,0,1,2,1
8641,9174,66,10.1,0,1,0,1,5,1,4,0,1,2,1
8642,2442,66,10.3,0,5,0,1,5,0,7,0,1,8,1
8643,9344,66,10.3,0,1,0,1,5,1,5,0,1,2,1
8644,9603,66,11.1,0,2,0,1,5,1,1,0,1,0,1
8645,9133,66,11.2,0,2,0,1,6,1,1,0,1,2,1
8646,3524,66,11.3,0,4,0,1,6,0,5,0,1,1,1
8647,7900,66,11.8,0,3,0,1,5,1,7,0,1,4,1
8648,3658,66,11.9,0,2,0,1,8,0,6,0,1,7,1
8649,808,66,13.8,0,3,0,1,5,0,4,0,1,10,1
8650,1232,66,14.3,0,3,0,1,6,0,5,0,1,4,1
8651,8116,66,14.5,0,1,0,1,5,1,8,0,1,10,1
8652,9958,66,15.4,0,1,0,1,8,1,2,0,1,1,1
8653,3794,66,15.5,0,5,0,1,6,0,4,0,1,4,1
8654,5473,66,16.1,0,5,0,1,5,1,6,0,1,3,1
8655,2244,66,16.8,0,4,0,1,5,0,4,0,1,3,1
8656,7513,66,17.2,0,2,0,1,5,1,6,0,1,4,1
8657,2990,66,17.8,0,3,0,1,6,0,6,0,1,1,1
8658,1112,66,18.0,0,4,0,1,5,0,7,0,1,1,1
8659,5252,66,18.0,0,4,0,1,5,0,2,0,1,8,1
8660,4664,66,18.1,0,4,0,1,5,0,5,0,1,7,1
8661,7492,66,18.3,0,1,0,1,7,1,3,0,1,10,1
8662,10795,66,18.6,0,5,0,1,5,1,7,0,1,1,1
8663,6932,66,18.7,0,3,0,1,6,1,7,0,1,7,1
8664,1890,66,18.9,0,1,0,1,6,0,8,0,1,0,1
8665,314,66,19.2,0,1,0,1,8,0,4,0,1,5,1
8666,7359,66,19.3,0,4,0,1,8,1,3,0,1,3,1
8667,10866,66,19.5,0,3,0,1,6,1,1,0,1,10,1
8668,8087,66,19.5,0,4,0,1,5,1,4,0,1,3,1
8669,9016,66,20.0,0,4,0,1,7,1,3,0,1,0,1
8670,6539,66,20.7,0,3,0,1,7,1,2,0,1,4,1
8671,7318,66,20.8,0,2,0,1,6,1,2,0,1,10,1
8672,866,66,21.1,0,4,0,1,8,0,6,0,1,2,1
8673,6334,66,21.3,0,4,0,1,6,1,7,0,1,9,1
8674,10512,66,21.6,0,5,0,1,7,1,5,0,1,6,1
8675,4496,66,22.1,0,5,0,1,8,0,3,0,1,3,1
8676,8833,66,22.3,0,3,0,1,5,1,8,0,1,0,1
8677,5534,66,23.0,0,3,0,1,5,1,4,0,1,10,1
8678,9494,66,23.2,0,5,0,1,7,1,2,0,1,9,1
8679,3491,66,23.2,0,1,0,1,5,0,8,0,1,2,1
8680,9491,66,24.9,0,3,0,1,7,1,1,0,1,0,1
8681,5784,66,25.0,0,3,0,1,7,1,3,0,1,7,1
8682,3718,66,25.8,0,4,0,1,7,0,3,0,1,1,1
8683,8409,66,25.8,0,3,0,1,6,1,7,0,1,0,1
8684,340,66,26.1,0,5,0,1,8,0,7,0,1,6,1
8685,4322,66,26.4,0,3,0,1,7,0,5,0,1,1,1
8686,2259,66,26.7,0,5,0,1,7,0,4,0,1,1,1
8687,1634,66,27.3,0,3,0,1,8,0,7,0,1,8,1
8688,2317,66,27.3,0,1,0,1,5,0,7,0,1,2,1
8689,2578,66,27.5,0,1,0,1,8,0,6,0,1,7,1
8690,5712,66,27.5,0,3,0,1,7,1,3,0,1,8,1
8691,10764,66,27.7,0,5,0,1,6,1,2,0,1,3,1
8692,4538,66,27.9,0,5,0,1,5,0,8,0,1,9,1
8693,2326,66,28.5,0,2,0,1,8,0,5,0,1,7,1
8694,1682,66,28.8,0,2,0,1,7,0,1,0,1,2,1
8695,1286,66,29.3,0,4,0,1,8,0,4,0,1,8,1
8696,9176,66,29.4,0,5,0,1,6,1,7,0,1,4,1
8697,8843,66,29.8,0,2,0,1,8,1,4,0,1,3,1
8698,7672,67,0.8,0,2,0,1,7,1,3,0,1,8,1
8699,1529,67,0.9,0,3,0,1,5,0,7,0,1,0,1
8700,7520,67,1.2,0,5,0,1,6,1,8,0,1,5,1
8701,701,67,2.0,0,1,0,1,6,0,5,0,1,4,1
8702,8512,67,2.2,0,5,0,1,6,1,7,0,1,6,1
8703,143,67,2.2,0,2,0,1,8,0,7,0,1,3,1
8704,5598,67,3.0,0,4,0,1,5,1,1,0,1,6,1
8705,5215,67,3.7,0,2,0,1,7,0,4,0,1,1,1
8706,9266,67,3.7,0,4,0,1,6,1,8,0,1,10,1
8707,4788,67,4.0,0,5,0,1,5,0,4,0,1,8,1
8708,8194,67,4.1,0,3,0,1,5,1,6,0,1,3,1
8709,9339,67,4.4,0,1,0,1,6,1,8,0,1,4,1
8710,6924,67,4.6,0,2,0,1,5,1,2,0,1,1,1
8711,4431,67,4.6,0,1,0,1,5,0,1,0,1,2,1
8712,988,67,5.0,0,1,0,1,6,0,1,0,1,1,1
8713,3677,67,5.1,0,1,0,1,6,0,1,0,1,3,1
8714,7802,67,5.2,0,5,0,1,7,1,6,0,1,10,1
8715,7224,67,5.3,0,3,0,1,7,1,7,0,1,5,1
8716,10330,67,5.3,0,3,0,1,6,1,7,0,1,9,1
8717,6849,67,6.6,0,2,0,1,6,1,2,0,1,4,1
8718,9628,67,6.8,0,4,0,1,6,1,6,0,1,9,1
8719,6817,67,6.8,0,3,0,1,5,1,4,0,1,4,1
8720,9390,67,7.0,0,3,0,1,6,1,2,0,1,5,1
8721,713,67,7.0,0,5,0,1,7,0,6,0,1,2,1
8722,7600,67,7.1,0,2,0,1,7,1,7,0,1,4,1
8723,3740,67,7.1,0,5,0,1,5,0,3,0,1,6,1
8724,3386,67,7.5,0,4,0,1,7,0,6,0,1,1,1
8725,2190,67,7.5,0,4,0,1,5,0,7,0,1,7,1
8726,213,67,8.2,0,5,0,1,5,0,4,0,1,0,1
8727,6813,67,9.2,0,1,0,1,8,1,7,0,1,0,1
8728,6199,67,9.3,0,1,0,1,8,1,4,0,1,1,1
8729,6011,67,9.4,0,2,0,1,6,1,3,0,1,1,1
8730,4984,67,9.5,0,5,0,1,5,0,8,0,1,1,1
8731,173,67,9.6,0,4,0,1,5,0,7,0,1,3,1
8732,5190,67,10.0,0,3,0,1,7,0,6,0,1,0,1
8733,2870,67,10.2,0,5,0,1,7,0,4,0,1,5,1
8734,2797,67,10.6,0,2,0,1,5,0,1,0,1,0,1
8735,6584,67,10.8,0,2,0,1,7,1,1,0,1,1,1
8736,2787,67,10.9,0,1,0,1,5,0,4,0,1,0,1
8737,3788,67,11.1,0,2,0,1,6,0,1,0,1,2,1
8738,4800,67,11.2,0,5,0,1,6,0,1,0,1,6,1
8739,1606,67,11.6,0,5,0,1,5,0,2,0,1,2,1
8740,10020,67,11.7,0,2,0,1,6,1,5,0,1,1,1
8741,5150,67,11.8,0,2,0,1,5,0,8,0,1,8,1
8742,3857,67,11.8,0,5,0,1,5,0,3,0,1,1,1
8743,5460,67,11.8,0,4,0,1,6,1,3,0,1,9,1
8744,6605,67,12.4,0,1,0,1,7,1,4,0,1,3,1
8745,7551,67,12.7,0,5,0,1,7,1,3,0,1,4,1
8746,1584,67,12.9,0,3,0,1,6,0,1,0,1,1,1
8747,9999,67,13.3,0,1,0,1,5,1,6,0,1,4,1
8748,1302,67,13.4,0,1,0,1,8,0,8,0,1,4,1
8749,6462,67,13.8,0,3,0,1,5,1,1,0,1,5,1
8750,6995,67,13.9,0,4,0,1,7,1,8,0,1,2,1
8751,5662,67,14.6,0,1,0,1,5,1,1,0,1,0,1
8752,7519,67,15.6,0,5,0,1,8,1,8,0,1,3,1
8753,3228,67,15.9,0,4,0,1,7,0,2,0,1,7,1
8754,5922,67,16.2,0,3,0,1,8,1,8,0,1,1,1
8755,10840,67,16.6,0,5,0,1,7,1,2,0,1,3,1
8756,4951,67,16.6,0,3,0,1,8,0,4,0,1,3,1
8757,5678,67,16.6,0,5,0,1,7,1,1,0,1,7,1
8758,9206,67,16.9,0,3,0,1,8,1,1,0,1,6,1
8759,6367,67,17.1,0,5,0,1,5,1,2,0,1,2,1
8760,5796,67,17.6,0,5,0,1,8,1,6,0,1,3,1
8761,3176,67,17.7,0,3,0,1,7,0,5,0,1,7,1
8762,1210,67,18.2,0,3,0,1,6,0,5,0,1,10,1
8763,39,67,18.7,0,4,0,1,6,0,8,0,1,4,1
8764,7508,67,19.0,0,1,0,1,8,1,8,0,1,5,1
8765,4488,67,19.3,0,3,0,1,6,0,5,0,1,1,1
8766,6762,67,19.7,0,3,0,1,5,1,1,0,1,8,1
8767,4420,67,19.9,0,2,0,1,6,0,3,0,1,4,1
8768,6295,67,20.0,0,1,0,1,7,1,5,0,1,3,1
8769,1861,67,20.1,0,1,0,1,6,0,6,0,1,2,1
